,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
18481,,,21.0,5322.0,908.0,3011.0,895.0,5.5936,
18482,,,24.0,1511.0,318.0,,,3.625,350000.0
18483,,37.09,37.0,,303.0,,,3.9306,260700.0
18484,-121.58,37.01,44.0,3192.0,565.0,,,4.3693,234000.0
18485,-121.57,,18.0,7241.0,1225.0,4168.0,,4.5714,260300.0
18486,-121.57,36.98,14.0,5231.0,817.0,,,4.9702,279800.0
18487,-121.58,37.01,15.0,,547.0,,,5.1519,264700.0
18488,-121.59,,16.0,,123.0,,,5.7396,308700.0
18489,-121.59,37.01,,,1171.0,,,4.3227,251500.0
18490,,37.03,5.0,,1010.0,3071.0,977.0,5.6754,298500.0
18491,-121.58,37.03,16.0,,685.0,,,3.5551,198600.0
18492,-121.58,37.02,27.0,,471.0,,,3.2019,
18493,-121.59,37.02,14.0,,1279.0,,,,228600.0
18494,-121.57,,,,624.0,2681.0,,2.9417,178000.0
18495,-121.57,,,1448.0,393.0,1066.0,357.0,2.0625,170300.0
18496,-121.56,37.0,20.0,,953.0,,950.0,2.5387,160100.0
18497,-121.54,36.99,27.0,,449.0,,397.0,3.2614,305000.0
18498,,37.02,19.0,2372.0,394.0,,,,374600.0
18499,-121.74,37.35,34.0,,90.0,,,5.2327,500001.0
18500,,,39.0,,141.0,,106.0,,262500.0
18501,-121.59,,52.0,,32.0,55.0,,15.0001,131300.0
18502,-121.37,37.06,,,92.0,,,3.8062,340900.0
18503,-122.03,,10.0,212.0,38.0,78.0,21.0,6.0622,390000.0
18504,,37.13,,,5.0,,4.0,15.0001,400000.0
18505,,,,,19.0,63.0,17.0,9.5908,
18506,-122.0,37.0,16.0,,4.0,36.0,5.0,2.625,
18507,,36.99,,227.0,45.0,,,6.4469,271400.0
18508,-122.01,36.99,28.0,,240.0,,,4.9808,263100.0
18509,,36.99,29.0,,507.0,1476.0,,5.8123,281500.0
18510,-121.99,36.98,,,,,215.0,4.3409,256300.0
18511,-122.0,,43.0,1636.0,324.0,,325.0,3.5562,239200.0
18512,-122.01,36.99,,,508.0,1290.0,,3.6902,
18513,-122.01,36.98,47.0,,249.0,,234.0,4.0417,265300.0
18514,-122.02,36.99,30.0,,487.0,,,2.7875,245000.0
18515,,36.98,21.0,1484.0,394.0,,,2.1734,187500.0
18516,,36.98,44.0,,238.0,,,3.2368,212500.0
18517,-122.04,36.98,,,355.0,866.0,335.0,5.6188,
18518,,36.98,33.0,,125.0,,,6.7974,367600.0
18519,-122.04,36.97,30.0,2695.0,424.0,,,5.3972,
18520,-122.06,37.0,,,374.0,,,,131300.0
18521,,36.97,20.0,2428.0,473.0,,,3.6797,263800.0
18522,,,16.0,,611.0,,,4.2542,294100.0
18523,-122.06,36.98,,,669.0,,,4.2254,320900.0
18524,-122.04,36.98,51.0,1076.0,206.0,,,2.9286,258300.0
18525,,,45.0,,245.0,,,5.1806,266400.0
18526,,36.97,52.0,1901.0,335.0,955.0,,3.8259,253100.0
18527,-122.04,,49.0,,136.0,,,5.2128,238600.0
18528,,,44.0,,269.0,,,3.2437,223900.0
18529,,,37.0,,716.0,1341.0,,2.1553,
18530,-122.01,36.98,47.0,2403.0,517.0,,,2.5954,229400.0
18531,-122.02,36.98,35.0,1053.0,263.0,552.0,,,
18532,,36.98,21.0,607.0,155.0,,,1.9063,
18533,-122.02,36.97,,2568.0,747.0,1743.0,659.0,1.9286,195300.0
18534,,36.97,43.0,2162.0,509.0,,,2.5417,
18535,,36.97,52.0,920.0,202.0,,,2.9444,232800.0
18536,-122.01,36.97,,,392.0,743.0,,2.5368,240000.0
18537,-122.0,36.98,20.0,2502.0,454.0,981.0,,4.3,
18538,-122.01,36.98,27.0,,730.0,,,2.589,242400.0
18539,,36.97,30.0,1029.0,242.0,753.0,,3.1205,240500.0
18540,-122.0,36.93,,,374.0,,,3.1932,
18541,-122.01,36.95,52.0,,325.0,508.0,,2.0547,326700.0
18542,-122.03,36.97,51.0,924.0,232.0,,228.0,2.1964,
18543,-122.03,36.97,36.0,,69.0,,,3.2404,225000.0
18544,-122.03,,52.0,403.0,72.0,,,1.6923,262500.0
18545,-122.04,,40.0,,227.0,,,,237500.0
18546,-122.03,36.96,,,785.0,,,2.5067,232600.0
18547,-122.02,36.97,44.0,594.0,169.0,,,1.1552,250000.0
18548,-122.02,36.97,39.0,,661.0,1365.0,,1.6642,281300.0
18549,-122.02,36.96,52.0,,305.0,,305.0,2.0172,112500.0
18550,-122.03,,40.0,584.0,126.0,,,3.5938,
18551,,,,,421.0,,,2.425,216100.0
18552,-122.04,,32.0,,306.0,,,4.1964,
18553,-122.04,36.96,42.0,,107.0,200.0,,2.1667,196400.0
18554,-122.04,36.96,,,264.0,703.0,,2.5865,
18555,,36.96,32.0,2182.0,406.0,,,3.52,284200.0
18556,,36.95,36.0,1862.0,364.0,1080.0,364.0,4.4567,263800.0
18557,-122.01,36.91,,691.0,191.0,,,3.1312,388500.0
18558,-122.05,36.96,30.0,971.0,185.0,,,4.2045,226500.0
18559,-122.06,,52.0,,17.0,24.0,10.0,4.5,258300.0
18560,-122.05,36.87,18.0,,440.0,1091.0,,3.8269,276000.0
18561,-122.04,,27.0,1987.0,374.0,961.0,,3.9667,
18562,-122.04,37.0,52.0,,644.0,796.0,333.0,2.9712,
18563,-121.75,36.91,32.0,,422.0,,416.0,2.8056,173200.0
18564,-121.74,36.92,29.0,1210.0,281.0,,,3.1062,
18565,-121.74,36.92,17.0,,589.0,,,2.4461,151700.0
18566,-121.74,,,3355.0,695.0,,,2.6506,
18567,,36.93,24.0,,881.0,,,3.1327,218100.0
18568,-121.75,,48.0,1801.0,353.0,1071.0,,3.6,194500.0
18569,,36.92,46.0,,321.0,1068.0,,2.4615,177800.0
18570,,36.92,36.0,2096.0,409.0,1454.0,394.0,3.2216,238300.0
18571,,36.92,46.0,947.0,257.0,1120.0,,3.4125,160700.0
18572,-121.75,36.91,52.0,,447.0,,,1.6875,161400.0
18573,,36.91,23.0,,437.0,1359.0,,1.9609,155000.0
18574,,,42.0,,468.0,,,2.5599,
18575,-121.77,,,,750.0,,718.0,,162000.0
18576,,36.9,44.0,,309.0,1321.0,,2.0775,
18577,-121.77,,,2587.0,547.0,,540.0,2.4375,190400.0
18578,,36.93,24.0,,447.0,,461.0,3.0192,
18579,-121.77,36.93,,,317.0,1075.0,,3.2813,
18580,,36.92,,,637.0,,,2.6434,
18581,-121.77,36.92,9.0,4934.0,1112.0,,977.0,3.5,194800.0
18582,-121.79,36.93,19.0,2512.0,509.0,1856.0,,3.1815,
18583,-121.78,36.92,19.0,,253.0,,,4.3906,241200.0
18584,-121.78,,21.0,2794.0,662.0,2236.0,,2.4053,
18585,-121.77,36.94,18.0,1063.0,341.0,,,2.0192,171300.0
18586,,36.95,,,430.0,1516.0,,3.7863,
18587,-121.8,36.94,29.0,,476.0,1669.0,,2.8214,
18588,,37.08,20.0,,282.0,601.0,,,
18589,,37.08,18.0,2420.0,439.0,,,5.2101,334000.0
18590,-122.11,,18.0,3337.0,549.0,,519.0,5.1412,315800.0
18591,-122.13,36.97,27.0,,194.0,,155.0,,350000.0
18592,-122.07,,26.0,,199.0,,199.0,4.9792,
18593,-122.09,,,695.0,136.0,,,3.9408,222600.0
18594,-122.09,,32.0,,489.0,1031.0,,3.6474,
18595,-122.12,37.09,36.0,,289.0,,243.0,4.125,239600.0
18596,,37.07,,,734.0,1780.0,663.0,4.3429,214300.0
18597,-122.08,37.08,,,297.0,,,4.425,204800.0
18598,-122.16,37.17,,,1380.0,,,5.0165,
18599,-122.12,37.12,,2419.0,485.0,1078.0,,,
18600,-122.18,37.15,17.0,,289.0,591.0,,5.5785,284100.0
18601,,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,185100.0
18602,,37.19,18.0,808.0,136.0,420.0,,,273300.0
18603,-122.08,37.15,,,96.0,,,7.1366,273900.0
18604,,37.11,46.0,1993.0,404.0,850.0,,5.208,206800.0
18605,,,,,640.0,,,,204100.0
18606,-122.13,37.15,39.0,,613.0,,,3.9423,
18607,-122.09,,15.0,1969.0,332.0,822.0,,7.8774,394900.0
18608,-122.0,37.12,17.0,4413.0,672.0,1674.0,,6.9772,383300.0
18609,,,,1427.0,311.0,686.0,,4.0781,154500.0
18610,-122.02,37.11,36.0,2066.0,401.0,,344.0,5.2417,196400.0
18611,,37.11,39.0,,248.0,497.0,,4.5972,146300.0
18612,-122.07,37.08,,5639.0,894.0,,871.0,6.0809,270000.0
18613,-122.05,37.05,41.0,,502.0,,,4.1679,
18614,,,31.0,1634.0,,939.0,,3.8625,232300.0
18615,-122.08,,34.0,,577.0,1353.0,512.0,4.1161,220900.0
18616,-122.08,37.03,,4682.0,899.0,2143.0,,4.5096,203700.0
18617,,37.04,,,994.0,,,3.8854,312300.0
18618,-122.03,,,,733.0,,,5.6233,
18619,,37.01,20.0,,138.0,345.0,,,
18620,,37.0,30.0,,342.0,816.0,,5.2078,440500.0
18621,-122.04,37.08,20.0,467.0,95.0,,,4.8,
18622,-122.02,37.09,35.0,,368.0,682.0,,4.8611,240000.0
18623,-122.03,37.05,12.0,,422.0,,,3.9728,190900.0
18624,-122.01,37.06,19.0,4113.0,767.0,,,5.1121,308100.0
18625,-122.0,37.08,,,739.0,,,5.5919,
18626,,37.11,21.0,,357.0,,,7.736,397700.0
18627,-121.96,37.1,20.0,,155.0,,,,331500.0
18628,,37.1,,,304.0,,,,402300.0
18629,-121.9,37.1,23.0,,287.0,,,6.4517,
18630,-121.93,,36.0,1522.0,230.0,,206.0,,
18631,-121.96,37.03,17.0,1343.0,203.0,,,4.625,386400.0
18632,-121.93,37.05,14.0,679.0,108.0,,,6.4214,340600.0
18633,,37.06,16.0,,224.0,,,6.3258,390000.0
18634,-121.99,37.05,19.0,,392.0,955.0,,5.2486,353000.0
18635,-122.0,37.06,20.0,,376.0,1149.0,369.0,6.0621,304400.0
18636,-122.01,37.03,,,956.0,,,,355300.0
18637,-121.97,37.01,,,357.0,,,4.5682,371600.0
18638,,36.99,,6787.0,1454.0,,,3.5943,
18639,-121.97,37.0,,990.0,166.0,522.0,,,272900.0
18640,-121.98,36.98,29.0,,632.0,1652.0,,3.075,215800.0
18641,,36.99,16.0,,369.0,,,3.6364,
18642,-121.99,36.98,25.0,,422.0,1365.0,,4.6484,234600.0
18643,,36.98,19.0,,1321.0,,,3.1914,215600.0
18644,-121.98,,21.0,,737.0,,718.0,3.7273,251900.0
18645,-121.98,,20.0,,818.0,,,3.1167,
18646,,36.97,15.0,3044.0,786.0,1306.0,,2.1771,
18647,-122.0,36.97,,,646.0,,,2.8941,256700.0
18648,-121.99,36.96,42.0,,272.0,,,,422400.0
18649,,,,,201.0,,,2.625,377300.0
18650,,36.88,,,553.0,939.0,,4.7468,294400.0
18651,-121.97,36.97,24.0,3665.0,870.0,,,2.8036,228500.0
18652,,36.96,27.0,4001.0,999.0,,,2.561,234600.0
18653,,36.96,31.0,3209.0,723.0,,,3.6619,245100.0
18654,,,16.0,,1117.0,,,2.6757,229200.0
18655,,36.98,17.0,,497.0,,477.0,3.7083,
18656,-121.97,36.97,15.0,,668.0,,582.0,2.7587,228600.0
18657,-121.96,,,,1034.0,,,3.0777,
18658,,36.98,24.0,,562.0,,,4.2006,290700.0
18659,-121.94,36.98,21.0,3520.0,831.0,,753.0,3.0905,264300.0
18660,-121.95,36.98,34.0,,958.0,,,3.1546,261200.0
18661,,36.97,,,422.0,746.0,355.0,,330800.0
18662,,36.99,19.0,6356.0,1100.0,,,4.7325,283500.0
18663,-121.94,,32.0,,426.0,,,,315200.0
18664,,37.0,20.0,,727.0,,,3.3447,
18665,-121.96,,,,748.0,1423.0,,2.7375,238000.0
18666,,36.99,11.0,,924.0,,,4.2898,221700.0
18667,,,,,1392.0,3706.0,,5.503,351800.0
18668,-121.91,,,,964.0,,880.0,4.8693,322300.0
18669,-121.91,36.98,,,408.0,865.0,,2.6875,
18670,-121.88,36.98,21.0,,752.0,2001.0,,4.8953,289500.0
18671,-121.91,36.97,,,1092.0,1807.0,,3.5112,231900.0
18672,-121.92,36.95,,,699.0,,,3.6597,252300.0
18673,-121.88,36.96,,,817.0,,,5.8325,
18674,-121.9,36.97,,3707.0,751.0,,,4.4485,295200.0
18675,,36.96,,,1100.0,,,6.0281,
18676,-121.9,36.93,,7281.0,1233.0,,,5.3276,
18677,-121.87,36.95,7.0,,679.0,1375.0,,4.9219,368400.0
18678,-121.84,36.94,29.0,4921.0,967.0,2319.0,,4.9517,307900.0
18679,-121.89,36.89,18.0,2774.0,492.0,,353.0,5.368,352000.0
18680,,,22.0,2442.0,624.0,,,3.1563,300000.0
18681,,,17.0,,272.0,,,2.1719,420000.0
18682,-121.79,,,,451.0,,,4.8021,
18683,-121.83,36.98,19.0,4431.0,705.0,1764.0,,4.3321,
18684,,36.95,,,430.0,,,4.6611,349300.0
18685,-121.83,,,1903.0,350.0,,322.0,2.9559,
18686,-121.76,37.0,,,269.0,,,3.1987,
18687,,37.03,18.0,,213.0,544.0,179.0,3.934,228600.0
18688,-121.69,36.96,23.0,,254.0,687.0,,,305600.0
18689,-121.75,,,,634.0,2790.0,,4.7569,
18690,-121.75,36.95,,,303.0,,,4.7071,
18691,,36.96,,,816.0,,,3.525,229100.0
18692,-121.73,,29.0,,535.0,1954.0,,3.2917,
18693,-121.67,36.93,22.0,569.0,132.0,542.0,,2.1875,
18694,,,26.0,1279.0,438.0,,,1.2404,81300.0
18695,,40.58,44.0,,392.0,,,1.5972,68900.0
18696,-122.37,40.58,25.0,2054.0,495.0,,,2.1538,76900.0
18697,-122.38,,,1262.0,267.0,520.0,,1.6983,72600.0
18698,-122.38,40.58,36.0,1808.0,384.0,,383.0,1.8375,74800.0
18699,-122.36,,17.0,,275.0,800.0,,1.9181,118800.0
18700,-122.34,40.58,,4843.0,992.0,,,3.0549,
18701,,40.57,,,97.0,,,3.2639,
18702,-122.34,,24.0,,307.0,,,2.6591,
18703,-122.38,40.57,,,542.0,,512.0,1.5676,58200.0
18704,-122.38,40.56,,2281.0,408.0,,,,101200.0
18705,-122.38,,36.0,,240.0,647.0,,2.6944,75300.0
18706,-122.37,40.54,,,390.0,,,3.6923,86900.0
18707,,40.58,,,929.0,,,1.3329,78200.0
18708,-122.41,40.58,35.0,,385.0,,375.0,2.8512,
18709,-122.4,40.58,43.0,,300.0,747.0,,2.7857,104200.0
18710,-122.39,40.57,38.0,,172.0,,,1.4091,84400.0
18711,-122.42,40.59,24.0,5045.0,972.0,,,2.6792,138900.0
18712,-122.45,40.61,17.0,785.0,155.0,,136.0,2.3289,58200.0
18713,-122.45,,17.0,1712.0,307.0,963.0,,3.9375,148700.0
18714,-122.42,,10.0,,1309.0,,1163.0,4.1099,120100.0
18715,-122.4,40.57,,,259.0,,222.0,1.655,90100.0
18716,-122.4,,,,889.0,2162.0,865.0,3.1439,103100.0
18717,,40.6,5.0,,433.0,1275.0,,3.4464,122900.0
18718,-122.39,,22.0,,489.0,1021.0,,1.4125,66500.0
18719,,40.61,14.0,,1133.0,2101.0,1072.0,1.7227,105000.0
18720,-122.37,40.6,7.0,5178.0,1336.0,,1283.0,2.4079,
18721,,40.64,,3604.0,704.0,,670.0,2.4141,78700.0
18722,-122.36,,,3896.0,886.0,1902.0,843.0,,94200.0
18723,,40.63,,2183.0,369.0,1061.0,325.0,3.6853,
18724,,,5.0,6383.0,1206.0,,,3.8103,111100.0
18725,,40.58,,,350.0,,274.0,3.0,114200.0
18726,-122.3,,,,204.0,505.0,,1.6033,98800.0
18727,-122.36,40.56,20.0,3592.0,868.0,,781.0,2.0258,
18728,,,26.0,1435.0,234.0,544.0,,2.6705,136700.0
18729,-122.36,40.55,,,466.0,,,2.6513,113300.0
18730,-122.46,40.52,13.0,,322.0,1077.0,333.0,,146500.0
18731,-122.41,40.55,,,761.0,1952.0,738.0,3.0954,86500.0
18732,-122.41,40.53,,1127.0,245.0,,,2.037,72000.0
18733,-122.39,40.53,28.0,,304.0,,,2.125,80800.0
18734,,,,,346.0,951.0,,3.9306,85900.0
18735,,40.51,20.0,1750.0,352.0,834.0,,,100600.0
18736,-122.37,40.52,18.0,4547.0,774.0,2269.0,,3.7896,
18737,-122.35,,16.0,,614.0,1695.0,,1.9,
18738,-122.35,40.56,12.0,,863.0,2145.0,,1.9881,85200.0
18739,-122.35,40.54,17.0,2280.0,453.0,976.0,,,97800.0
18740,-122.36,40.57,,431.0,90.0,231.0,,2.184,77300.0
18741,-122.35,40.57,,2226.0,490.0,,,1.6821,69400.0
18742,-122.34,,,,472.0,,,2.0395,67900.0
18743,-122.33,40.57,16.0,2777.0,503.0,,,2.5592,75900.0
18744,-122.32,,15.0,,449.0,1374.0,,3.3816,93800.0
18745,,40.55,11.0,,2302.0,6511.0,,3.5522,100100.0
18746,,40.51,,2247.0,502.0,,463.0,1.9946,119200.0
18747,,40.52,23.0,,507.0,,454.0,3.5081,
18748,-122.31,40.49,,,718.0,1731.0,,3.35,
18749,-122.28,40.5,,,476.0,1197.0,412.0,2.6488,83100.0
18750,-122.4,40.71,,2390.0,484.0,1131.0,,2.1458,84700.0
18751,-122.43,40.66,,,458.0,,450.0,,92200.0
18752,-122.42,40.63,23.0,2248.0,489.0,1132.0,,1.6429,
18753,,40.69,21.0,1774.0,370.0,875.0,,1.7422,61500.0
18754,-122.36,40.69,,,772.0,2060.0,759.0,1.7427,60600.0
18755,-122.35,40.68,36.0,,449.0,,,1.3801,56600.0
18756,-122.36,,,,379.0,,,2.0391,59800.0
18757,-122.38,40.67,10.0,,444.0,,,2.212,65600.0
18758,-122.36,40.66,17.0,,559.0,,,,75800.0
18759,-122.31,40.65,11.0,,647.0,1686.0,,2.9338,
18760,,40.6,,,494.0,1414.0,459.0,,128300.0
18761,-122.23,,,1141.0,220.0,,,2.3287,
18762,,40.66,15.0,2771.0,546.0,,,3.6413,108500.0
18763,-122.32,40.71,18.0,,578.0,,586.0,2.4036,105400.0
18764,-122.31,40.75,18.0,,330.0,,227.0,1.4911,75800.0
18765,-122.27,40.53,17.0,,416.0,,,2.875,
18766,,40.58,14.0,,466.0,,438.0,3.9762,138500.0
18767,,40.57,,,243.0,,,5.1585,150800.0
18768,,40.51,23.0,,378.0,,,4.559,
18769,,40.45,,,236.0,,,2.0469,66800.0
18770,-122.31,40.45,25.0,2596.0,557.0,,,2.0221,60400.0
18771,-122.29,40.44,,,365.0,840.0,,1.3904,48100.0
18772,-122.29,,21.0,2842.0,640.0,,608.0,1.9943,59800.0
18773,-122.29,40.47,,2858.0,612.0,,589.0,1.9657,63000.0
18774,,40.47,,2723.0,551.0,,,2.3594,66000.0
18775,,40.45,32.0,,271.0,,,,68500.0
18776,-122.27,,14.0,,530.0,1324.0,,2.2768,78600.0
18777,-122.24,40.45,27.0,,321.0,782.0,,,
18778,-122.25,,,,265.0,,245.0,2.8611,98700.0
18779,,40.4,18.0,,377.0,1059.0,384.0,3.0556,95500.0
18780,-122.27,40.39,,,422.0,,408.0,1.3571,59000.0
18781,,40.39,17.0,1682.0,332.0,,,1.8438,76400.0
18782,,40.48,,,126.0,319.0,,3.2788,101600.0
18783,,40.47,30.0,2502.0,523.0,,481.0,2.125,
18784,-122.36,40.48,21.0,,514.0,,,2.0899,74800.0
18785,-122.37,40.45,18.0,,337.0,,,,85400.0
18786,-122.42,40.44,,,,,,2.1875,76400.0
18787,-122.43,40.47,16.0,,704.0,,,2.1496,97700.0
18788,-122.45,40.46,16.0,,501.0,,,2.8085,105700.0
18789,-122.37,40.39,12.0,,702.0,1970.0,639.0,,98500.0
18790,,,,3019.0,578.0,,,2.793,
18791,,40.75,20.0,1182.0,250.0,,,1.7935,74500.0
18792,,40.61,27.0,,315.0,,,2.8036,93400.0
18793,,40.52,,,486.0,1361.0,515.0,4.5357,171200.0
18794,-122.76,40.4,22.0,2153.0,461.0,903.0,,2.125,123200.0
18795,-122.34,41.06,33.0,,498.0,,273.0,1.8816,
18796,,40.89,18.0,754.0,161.0,,,2.2583,
18797,,40.85,20.0,,573.0,,358.0,2.7736,107800.0
18798,-122.07,40.95,14.0,,627.0,,,3.0299,73200.0
18799,-121.89,40.97,26.0,,276.0,513.0,,2.225,52000.0
18800,-121.86,40.77,17.0,,639.0,,,2.503,65600.0
18801,-121.83,40.69,,,170.0,477.0,,3.15,
18802,-122.08,40.64,14.0,,519.0,1447.0,,4.0132,141200.0
18803,-122.06,40.55,,,577.0,1497.0,,3.5189,101000.0
18804,-121.92,40.52,,4581.0,881.0,1799.0,734.0,2.2993,99500.0
18805,-121.67,,8.0,,463.0,,,2.1513,80400.0
18806,,40.48,14.0,,524.0,,,2.7857,77400.0
18807,-121.64,,,2237.0,434.0,834.0,,1.7538,90300.0
18808,,40.87,31.0,,299.0,776.0,,2.9063,77800.0
18809,-121.65,40.88,,2909.0,549.0,,,3.0179,
18810,-121.67,40.89,17.0,,537.0,,,2.267,57800.0
18811,,40.92,23.0,,411.0,,,2.2337,64500.0
18812,-121.41,40.82,16.0,2668.0,516.0,915.0,362.0,2.3393,90300.0
18813,-121.47,41.12,22.0,,512.0,,,2.83,88700.0
18814,-121.45,41.04,,,378.0,936.0,,2.67,77500.0
18815,-120.08,39.61,32.0,1404.0,247.0,,,2.7778,
18816,-120.23,39.56,,,346.0,734.0,287.0,2.46,93000.0
18817,-120.48,39.66,32.0,,289.0,,,1.8839,
18818,-120.24,39.67,40.0,,129.0,,,2.3625,62500.0
18819,,39.63,,,356.0,,,3.8826,92400.0
18820,-120.24,,52.0,296.0,63.0,,,3.625,68600.0
18821,-120.92,39.56,,,292.0,,,1.875,66600.0
18822,-120.51,39.52,26.0,2286.0,444.0,,,2.065,96100.0
18823,-121.62,41.78,,,663.0,,,1.7885,43500.0
18824,-121.93,,,4225.0,835.0,,686.0,1.74,
18825,-122.33,41.86,19.0,,695.0,,,2.234,58600.0
18826,-122.53,41.81,21.0,,485.0,1109.0,,1.7639,
18827,-122.26,41.66,17.0,,350.0,953.0,,2.1607,61400.0
18828,-122.64,41.95,18.0,,424.0,,,1.8242,53500.0
18829,-123.26,41.86,25.0,,532.0,,,2.7222,64600.0
18830,-123.38,41.8,25.0,,477.0,,,,54400.0
18831,-123.41,41.6,,1654.0,369.0,669.0,,,65400.0
18832,-122.92,41.7,,,792.0,,619.0,2.3571,62000.0
18833,-122.56,41.69,,2010.0,360.0,947.0,,2.4107,70100.0
18834,,,15.0,,922.0,1863.0,869.0,2.0591,55700.0
18835,-122.64,41.74,,2644.0,459.0,,,3.3095,
18836,-122.64,41.73,36.0,3319.0,664.0,,631.0,1.8694,71200.0
18837,-122.64,41.73,50.0,1525.0,308.0,,,2.2206,63200.0
18838,-122.65,,,3643.0,801.0,,,1.8533,57500.0
18839,-122.73,41.76,19.0,2200.0,414.0,950.0,,2.5357,
18840,-122.64,41.63,,,479.0,,,3.1062,100000.0
18841,-122.56,,29.0,,355.0,,,2.2024,60900.0
18842,-122.93,41.48,20.0,,789.0,,660.0,2.723,79600.0
18843,-122.9,41.46,,,263.0,,,,61700.0
18844,,41.26,34.0,,679.0,,,1.6757,63300.0
18845,-122.38,41.54,14.0,,797.0,,,2.7468,81100.0
18846,,41.43,19.0,,644.0,,,3.125,76100.0
18847,-122.38,41.43,45.0,,448.0,,,1.6509,46200.0
18848,-122.37,41.41,,1729.0,419.0,,,1.27,53100.0
18849,-122.39,41.41,23.0,910.0,199.0,,,,80100.0
18850,-122.32,41.31,45.0,1393.0,294.0,521.0,,1.1915,
18851,,41.32,13.0,,513.0,,,2.1571,
18852,,41.31,29.0,,787.0,1700.0,,,97100.0
18853,-122.28,41.38,15.0,5266.0,1031.0,,885.0,2.8036,110100.0
18854,,41.28,15.0,,503.0,,,3.4519,128800.0
18855,,,,,40.0,55.0,25.0,2.0375,57500.0
18856,-122.27,,40.0,,386.0,725.0,331.0,2.1898,65500.0
18857,-122.27,,52.0,,985.0,1926.0,,1.5923,
18858,-121.76,,31.0,,153.0,,,1.0667,34200.0
18859,,,52.0,,824.0,,,2.2462,62900.0
18860,-122.22,38.12,15.0,,2344.0,6456.0,,,179500.0
18861,,38.13,5.0,,1446.0,,,4.9504,214800.0
18862,-122.21,38.11,,,604.0,,,3.1768,
18863,-122.21,38.11,35.0,,400.0,1189.0,408.0,3.0962,124600.0
18864,,38.1,36.0,3018.0,557.0,1445.0,,3.8029,129900.0
18865,-122.22,38.11,,1939.0,353.0,,,3.1848,
18866,-122.22,38.1,,931.0,181.0,,207.0,3.0221,93300.0
18867,-122.22,38.1,40.0,,478.0,,,2.9469,111600.0
18868,-122.22,,,2256.0,451.0,,426.0,3.1204,
18869,,38.1,44.0,,563.0,1353.0,,3.4559,
18870,,38.09,47.0,,440.0,,,2.2734,
18871,-122.21,38.09,,,779.0,,,,127000.0
18872,,38.09,18.0,,1079.0,3205.0,,5.2957,171900.0
18873,-122.22,38.08,37.0,2811.0,,1574.0,,3.1053,
18874,,38.08,37.0,,857.0,,,3.436,
18875,-122.22,38.07,4.0,,2394.0,,,5.8171,
18876,,38.09,48.0,833.0,188.0,652.0,,2.2417,
18877,-122.23,38.09,,,997.0,2539.0,965.0,,
18878,-122.24,38.07,,,1194.0,,,2.6098,162500.0
18879,-122.26,,24.0,1213.0,395.0,,386.0,1.3007,94600.0
18880,-122.26,,30.0,,1058.0,1794.0,,1.1835,
18881,,38.1,,,86.0,173.0,69.0,2.3,109400.0
18882,-122.25,,,,373.0,824.0,,2.75,109900.0
18883,-122.25,38.1,52.0,,556.0,,,2.5042,147900.0
18884,-122.25,38.1,,,372.0,,,,97200.0
18885,-122.23,38.1,,,895.0,,,2.4201,
18886,-122.24,38.1,,1851.0,356.0,849.0,,2.9432,103500.0
18887,-122.24,38.11,52.0,,492.0,1277.0,463.0,3.0507,107300.0
18888,-122.24,38.11,42.0,1743.0,388.0,,,2.3241,
18889,,38.1,,,278.0,694.0,,2.5969,
18890,,38.12,49.0,,435.0,,429.0,4.2308,145800.0
18891,-122.23,38.11,47.0,,524.0,1152.0,,4.0,141500.0
18892,-122.24,38.11,52.0,,310.0,772.0,,4.775,148200.0
18893,-122.23,38.13,,,1084.0,2459.0,,3.2664,142900.0
18894,-122.24,,37.0,,564.0,,539.0,4.0938,
18895,-122.24,38.12,39.0,2967.0,500.0,,,4.2902,
18896,-122.24,38.12,42.0,,255.0,,,4.0114,
18897,-122.25,38.12,47.0,1339.0,298.0,,,,109800.0
18898,,38.11,49.0,,504.0,,,2.6133,103100.0
18899,-122.25,38.11,,,705.0,,,2.1976,97900.0
18900,-122.26,38.11,,,216.0,,,1.9667,
18901,,38.11,52.0,,353.0,,287.0,1.7411,
18902,-122.26,,52.0,,639.0,1238.0,529.0,2.6708,
18903,-122.26,38.12,28.0,3102.0,734.0,,,,103700.0
18904,-122.27,38.12,45.0,4423.0,1001.0,,,2.6937,111800.0
18905,,38.12,,,1167.0,,,2.7375,120000.0
18906,-122.26,38.15,,,671.0,,,4.0515,121900.0
18907,-122.26,38.14,34.0,,159.0,,,4.0156,
18908,-122.26,38.15,16.0,3921.0,727.0,,,4.5053,
18909,-122.32,38.12,12.0,,928.0,3928.0,921.0,5.3785,150600.0
18910,,38.13,28.0,3072.0,790.0,1375.0,,1.6368,
18911,-122.24,38.14,15.0,,1759.0,5008.0,,3.724,131600.0
18912,,,10.0,,1188.0,,,4.4529,
18913,-122.25,38.15,24.0,2917.0,543.0,,,3.7014,
18914,,38.15,,5129.0,,,,5.5138,171100.0
18915,-122.23,,33.0,,238.0,,236.0,1.756,
18916,-122.23,,36.0,1412.0,260.0,,,2.3056,90400.0
18917,,38.04,14.0,,587.0,,,2.6466,168500.0
18918,,,,,457.0,,,,185100.0
